mne1,nsexe,nag,ntravail,ntpp,ndiplo,idmen,obs,same_sexe,hh_twin_after
3,1,42,1,2,4,1198940,2,1,0
3,2,51,2,,2,1199140,1,1,0
3,1,49,2,,4,1199140,2,1,0
1,1,58,2,,1,1199330,1,1,0
1,2,53,2,,1,1199330,2,1,0
3,1,44,1,2,9,1199350,1,0,0
3,2,42,1,2,9,1199350,2,0,0
2,1,37,1,2,8,1199530,1,0,0
2,2,32,1,2,9,1199530,2,0,0
2,2,46,2,,6,1199700,1,1,0
2,1,34,1,2,4,1199700,2,1,0
2,1,44,1,,5,1199750,1,1,0
2,2,43,1,,7,1199750,2,1,0
2,1,44,1,2,5,1199880,1,0,0
2,2,40,1,2,5,1199880,2,0,0
2,2,36,1,2,8,1199890,1,0,0
2,1,35,1,2,6,1199890,2,0,0
2,2,33,1,2,5,1199940,1,0,0
2,1,33,1,2,4,1199940,2,0,0
2,1,42,1,2,4,1199960,1,0,0
2,2,39,1,2,4,1199960,2,0,0
4,2,42,1,1,8,1200050,1,0,0
4,1,41,1,1,4,1200050,2,0,0
3,1,48,2,,1,1200100,1,1,1
3,2,42,2,,4,1200100,2,1,1
3,2,46,1,2,4,1200160,1,0,0
3,1,44,1,2,4,1200160,2,0,0
4,1,51,1,2,1,1200210,1,0,0
4,2,49,2,,1,1200210,2,0,0
2,2,38,1,2,6,1200280,1,1,0
2,1,35,2,,4,1200280,2,1,0
2,1,44,1,2,9,1200410,1,0,0
2,2,38,1,2,9,1200410,2,0,0
2,2,49,2,,4,1200440,1,0,0
2,1,46,1,2,3,1200440,2,0,0
4,1,47,1,2,4,1200510,1,0,0
4,2,32,2,,1,1200510,2,0,0
2,1,47,1,2,9,1200520,1,1,0
2,2,46,1,2,8,1200520,2,1,0
0,1,59,1,2,1,1200540,1,0,0
0,2,58,2,,8,1200540,2,0,0
3,2,55,1,1,1,1200550,1,1,1
3,1,54,1,1,1,1200550,2,1,1
2,1,44,2,,4,1200600,1,1,0
2,2,40,2,,4,1200600,2,1,0
2,1,28,1,2,4,1200610,1,1,0
2,2,28,1,2,4,1200610,2,1,0
2,1,50,1,,9,1200630,1,1,0
2,2,50,1,2,8,1200630,2,1,0
4,2,42,1,2,4,1200640,1,1,0
4,1,42,1,2,1,1200640,2,1,0
2,1,43,1,1,3,1200690,1,0,0
2,2,36,1,1,8,1200690,2,0,0
2,2,49,1,2,1,1200700,1,1,0
2,1,40,1,2,5,1200700,2,1,0
2,1,51,1,1,4,1200770,1,0,0
2,2,51,1,1,8,1200770,2,0,0
3,1,41,1,1,9,1200990,1,0,0
3,2,37,1,1,9,1200990,2,0,0
1,1,55,1,2,1,1201080,1,1,0
1,2,53,1,2,1,1201080,2,1,0
2,2,40,1,2,9,1201170,1,1,0
2,1,39,1,,8,1201170,2,1,0
2,1,50,1,2,4,1201180,1,1,0
2,2,33,1,2,5,1201180,2,1,0
2,1,56,1,2,4,1201210,1,1,0
2,2,46,2,,6,1201210,2,1,0
3,2,37,1,2,8,1201300,1,1,0
3,1,36,1,2,5,1201300,2,1,0
3,1,37,1,1,5,1201350,1,1,0
3,2,36,1,1,9,1201350,2,1,0
2,1,44,1,2,5,1201380,1,0,0
2,2,35,2,,5,1201380,2,0,0
6,2,39,1,2,3,1201440,1,0,1
6,1,39,1,2,1,1201440,2,0,1
3,1,35,2,,4,1201460,1,1,0
3,2,33,2,,1,1201460,2,1,0
2,1,43,2,,4,1201480,1,1,1
2,2,42,1,2,4,1201480,2,1,1
2,1,43,1,2,1,1201630,1,0,0
2,2,41,2,,1,1201630,2,0,0
2,1,42,1,2,9,1201650,1,0,0
2,2,41,1,2,6,1201650,2,0,0
3,1,36,2,,4,1201750,1,0,0
3,2,34,1,2,4,1201750,2,0,0
2,2,51,1,2,7,1201800,1,0,0
2,1,49,1,2,9,1201800,2,0,0
4,1,53,1,2,4,1201810,1,0,0
4,2,46,2,,2,1201810,2,0,0
2,1,46,1,2,8,1201930,1,0,0
2,2,46,1,2,8,1201930,2,0,0
2,1,21,2,,4,1202100,1,0,0
2,2,18,2,,1,1202100,2,0,0
2,1,37,1,,4,1202260,1,1,0
2,2,36,1,,8,1202260,2,1,0
2,1,31,1,2,4,1202300,1,1,0
2,2,30,1,2,8,1202300,2,1,0
2,1,45,1,2,4,1202370,1,0,0
2,2,37,2,,1,1202370,2,0,0
2,1,32,1,2,3,1202470,1,0,0
2,2,26,1,2,6,1202470,2,0,0
3,2,39,2,,6,1202670,1,1,0
3,1,38,2,,5,1202670,2,1,0
2,2,45,1,2,8,1202760,1,1,0
2,1,35,1,,8,1202760,2,1,0
4,1,38,2,,1,1202800,1,1,0
4,2,34,2,,1,1202800,2,1,0
3,1,36,2,,1,1202810,1,0,0
3,2,34,1,1,4,1202810,2,0,0
3,2,43,1,1,,1202840,1,1,0
3,1,42,1,1,9,1202840,2,1,0
3,2,39,1,2,6,1202860,1,0,0
3,1,38,1,2,8,1202860,2,0,0
3,1,45,1,1,9,1202870,1,0,0
3,2,43,1,1,9,1202870,2,0,0
2,1,52,1,,9,1202990,1,1,0
2,2,44,1,2,9,1202990,2,1,0
2,1,32,1,1,4,1203210,1,0,0
2,2,29,1,1,8,1203210,2,0,0
2,1,58,1,,9,1203230,1,0,0
2,2,47,1,2,9,1203230,2,0,0
2,1,46,1,2,4,1203260,1,0,0
2,2,46,1,2,4,1203260,2,0,0
3,1,49,2,,4,1203270,1,1,0
3,2,45,2,,4,1203270,2,1,0
2,1,53,1,2,8,1203290,1,1,0
2,2,43,1,2,8,1203290,2,1,0
2,1,52,1,2,2,1203480,1,0,0
2,2,48,1,2,1,1203480,2,0,0
2,1,42,1,2,8,1203560,1,1,0
2,2,36,1,2,4,1203560,2,1,0
2,1,47,1,2,1,1203650,1,1,0
2,2,44,2,,1,1203650,2,1,0
2,1,39,1,2,7,1203740,1,1,0
2,2,38,1,2,8,1203740,2,1,0
2,1,43,1,2,4,1203870,1,0,0
2,2,41,1,2,4,1203870,2,0,0
3,1,43,1,2,9,1203900,1,1,0
3,2,41,1,2,8,1203900,2,1,0
5,1,37,1,2,9,1203910,1,0,0
5,2,36,2,,8,1203910,2,0,0
2,2,51,1,1,4,1203920,1,0,0
2,1,50,1,1,9,1203920,2,0,0
2,1,42,1,2,8,1204050,1,0,0
2,2,39,1,2,8,1204050,2,0,0
2,1,42,1,2,9,1204100,1,0,0
2,2,42,1,2,9,1204100,2,0,0
4,1,38,2,,4,1204110,1,1,0
4,2,33,2,,1,1204110,2,1,0
2,1,36,1,2,6,1204130,1,0,0
2,2,32,1,2,5,1204130,2,0,0
5,1,58,1,2,4,1204210,1,1,0
5,2,37,1,2,7,1204210,2,1,0
4,1,39,1,2,5,1204250,1,1,0
4,2,37,1,2,4,1204250,2,1,0
2,1,41,1,2,3,1204270,1,0,0
2,2,41,1,2,9,1204270,2,0,0
3,2,45,1,2,6,1204460,1,0,0
3,1,44,1,2,8,1204460,2,0,0
2,1,36,1,2,1,1204490,1,0,0
2,2,33,1,2,4,1204490,2,0,0
2,1,36,1,2,4,1204550,1,1,0
2,2,22,2,,1,1204550,2,1,0
4,1,44,1,,8,1204580,1,1,0
4,2,41,2,,9,1204580,2,1,0
2,1,46,1,2,4,1204610,1,1,0
2,2,45,1,2,6,1204610,2,1,0
2,1,41,1,2,4,1204740,1,0,0
2,2,37,1,2,4,1204740,2,0,0
2,1,38,1,2,8,1204780,1,0,0
2,2,32,1,2,9,1204780,2,0,0
2,2,42,1,2,8,1204830,1,1,0
2,1,42,1,2,9,1204830,2,1,0
3,1,28,2,,4,1204860,1,1,0
3,2,27,2,,2,1204860,2,1,0
3,1,44,1,2,6,1204900,1,1,0
3,2,40,1,2,9,1204900,2,1,0
2,1,51,1,2,4,1205010,1,1,0
2,2,49,1,2,9,1205010,2,1,0
4,1,40,1,2,9,1205020,1,1,0
4,2,32,1,2,9,1205020,2,1,0
2,1,48,1,1,3,1205110,1,0,0
2,2,48,1,1,8,1205110,2,0,0
1,1,59,1,,4,1205140,1,1,0
1,2,49,2,,1,1205140,2,1,0
3,2,53,2,,1,1205150,1,0,0
3,1,52,1,2,1,1205150,2,0,0
3,1,45,2,,1,1205280,1,1,0
3,2,32,2,,1,1205280,2,1,0
2,2,49,2,,4,1205350,1,0,0
2,1,43,1,2,4,1205350,2,0,0
3,1,45,1,2,7,1205360,1,1,0
3,2,40,1,2,3,1205360,2,1,0
2,1,52,1,2,1,1205390,1,1,0
2,2,49,1,2,1,1205390,2,1,0
2,1,38,1,2,6,1205500,1,0,0
2,2,36,1,2,6,1205500,2,0,0
2,2,48,1,1,5,1205580,1,1,0
2,1,40,2,,7,1205580,2,1,0
2,2,41,2,,1,1205600,1,0,0
2,1,39,1,2,4,1205600,2,0,0
2,2,41,1,2,8,1205770,1,1,0
2,1,38,1,2,7,1205770,2,1,0
2,1,45,2,,1,1205830,1,1,0
2,2,33,2,,1,1205830,2,1,0
2,2,50,1,2,4,1206010,1,1,0
2,1,48,1,2,8,1206010,2,1,0
2,1,51,1,2,4,1206120,1,1,0
2,2,48,1,2,4,1206120,2,1,0
2,2,49,1,1,6,1206130,1,0,0
2,1,46,1,1,9,1206130,2,0,0
2,1,51,1,1,4,1206340,1,1,0
2,2,48,1,1,6,1206340,2,1,0
3,2,52,1,2,9,1206350,1,1,0
3,1,52,1,2,4,1206350,2,1,0
2,1,42,1,1,9,1206360,1,0,0
2,2,41,1,1,9,1206360,2,0,0
2,1,41,1,2,6,1206390,1,0,0
2,2,40,2,,6,1206390,2,0,0
2,1,47,1,2,4,1206400,1,0,0
2,2,37,1,2,5,1206400,2,0,0
4,2,40,2,,9,1206450,1,0,0
4,1,39,1,2,9,1206450,2,0,0
2,1,43,1,2,8,1206600,1,1,0
2,2,41,1,,9,1206600,2,1,0
2,1,35,1,2,8,1206620,1,0,0
2,2,32,1,2,9,1206620,2,0,0
1,1,51,1,,4,1206780,1,1,0
1,2,48,1,2,8,1206780,2,1,0
5,1,49,1,2,1,1206790,1,0,0
5,2,36,2,,1,1206790,2,0,0
2,2,33,2,,2,1206880,1,0,0
2,1,32,1,,4,1206880,2,0,0
3,1,46,1,2,1,1206920,1,1,0
3,2,39,1,2,1,1206920,2,1,0
3,1,51,1,2,1,1206940,1,1,0
3,2,47,2,,1,1206940,2,1,0
2,2,44,2,,4,1207010,1,0,0
2,1,42,1,2,4,1207010,2,0,0
2,2,41,1,2,9,1207110,1,1,0
2,1,41,1,2,9,1207110,2,1,0
6,1,42,2,,4,1207190,1,0,0
6,2,30,2,,3,1207190,2,0,0
2,1,42,1,2,3,1207270,1,1,0
2,2,41,1,2,7,1207270,2,1,0
2,1,47,1,1,4,1207350,1,1,0
2,2,46,1,1,4,1207350,2,1,0
3,1,38,1,2,1,1207370,1,0,0
3,2,37,2,,1,1207370,2,0,0
2,1,34,1,2,4,1207420,1,1,0
2,2,32,1,2,4,1207420,2,1,0
2,1,46,1,,4,1207560,1,1,0
2,2,46,1,2,8,1207560,2,1,0
3,2,53,1,2,9,1207580,1,1,0
3,1,51,1,2,9,1207580,2,1,0
3,1,34,1,,8,1207630,1,0,0
3,2,30,1,2,9,1207630,2,0,0
5,1,45,1,2,4,1207670,1,1,0
5,2,39,2,,3,1207670,2,1,0
2,2,48,1,,9,1207820,1,1,0
2,1,47,1,2,9,1207820,2,1,0
2,1,44,1,2,9,1207850,1,1,0
2,2,39,1,2,9,1207850,2,1,0
2,1,32,1,2,9,1207930,1,0,0
2,2,32,1,2,9,1207930,2,0,0
2,2,40,1,2,1,1207940,1,1,0
2,1,40,1,2,4,1207940,2,1,0
2,1,50,1,1,3,1207950,1,0,0
2,2,48,1,2,5,1207950,2,0,0
2,1,28,2,,4,1208070,1,1,0
2,2,28,1,2,5,1208070,2,1,0
2,1,37,1,2,8,1208110,1,1,0
2,2,36,1,2,9,1208110,2,1,0
2,2,38,1,2,8,1208160,1,0,0
2,1,38,1,2,9,1208160,2,0,0
2,2,47,1,2,9,1208180,1,1,0
2,1,46,1,2,9,1208180,2,1,0
3,1,35,1,2,1,1208210,1,0,0
3,2,34,2,,3,1208210,2,0,0
4,1,44,1,,4,1208290,1,0,0
4,2,37,1,,1,1208290,2,0,0
2,1,38,1,2,9,1208310,1,0,0
2,2,31,1,2,4,1208310,2,0,0
3,1,48,2,,1,1208350,1,1,0
3,2,38,2,,1,1208350,2,1,0
2,1,33,1,2,4,1208390,1,1,0
2,2,31,2,,5,1208390,2,1,0
2,1,41,1,2,9,1208420,1,1,0
2,2,39,1,2,5,1208420,2,1,0
3,1,41,1,2,1,1208560,1,0,0
3,2,30,2,,3,1208560,2,0,0
2,1,58,1,2,9,1208710,1,1,0
2,2,45,1,2,8,1208710,2,1,0
2,1,54,1,2,9,1208790,1,0,0
2,2,46,1,2,9,1208790,2,0,0
3,1,52,1,2,8,1208920,1,1,0
3,2,50,2,,7,1208920,2,1,0
2,1,33,1,1,4,1208940,1,0,0
2,2,31,1,1,6,1208940,2,0,0
2,1,50,1,2,4,1208960,1,0,0
2,2,49,1,,4,1208960,2,0,0
2,1,36,1,2,1,1209020,1,1,0
2,2,35,1,2,9,1209020,2,1,0
2,1,40,1,2,8,1209110,1,1,0
2,2,36,1,2,8,1209110,2,1,0
5,1,46,1,2,9,1209140,1,1,1
5,2,39,2,,9,1209140,2,1,1
2,2,33,1,2,9,1209150,1,1,0
2,1,32,2,,8,1209150,2,1,0
2,2,39,1,1,6,1209240,1,1,0
2,1,37,2,,6,1209240,2,1,0
2,1,54,1,2,9,1209310,1,0,0
2,2,47,1,2,8,1209310,2,0,0
2,1,35,1,2,4,1209350,1,1,0
2,2,31,1,2,5,1209350,2,1,0
2,1,51,1,2,4,1209360,1,1,0
2,2,44,1,2,1,1209360,2,1,0
3,1,40,1,2,9,1209390,1,1,0
3,2,38,1,2,9,1209390,2,1,0
3,1,44,2,,4,1209490,1,1,0
3,2,42,2,,2,1209490,2,1,0
3,1,47,1,2,4,1209580,1,1,0
3,2,42,1,2,4,1209580,2,1,0
3,1,46,1,1,9,1209610,1,0,0
3,2,41,1,2,9,1209610,2,0,0
2,2,44,1,2,4,1209810,1,0,0
2,1,44,1,2,4,1209810,2,0,0
2,2,39,1,1,3,1209930,1,1,0
2,1,38,1,1,4,1209930,2,1,0
2,2,47,1,2,9,1209950,1,1,0
2,1,46,1,2,7,1209950,2,1,0
3,1,44,1,2,4,1209990,1,0,1
3,2,41,1,2,8,1209990,2,0,1
2,1,35,1,2,1,1210040,1,1,0
2,2,31,2,,6,1210040,2,1,0
2,2,34,1,2,7,1210060,1,0,0
2,1,33,1,2,5,1210060,2,0,0
2,1,42,1,2,1,1210070,1,1,0
2,2,35,1,2,9,1210070,2,1,0
3,1,49,1,,4,1210090,1,1,0
3,2,45,1,,5,1210090,2,1,0
2,1,32,1,,5,1210190,1,0,0
2,2,31,1,2,5,1210190,2,0,0
3,1,37,1,2,4,1210350,1,0,0
3,2,36,1,2,7,1210350,2,0,0
1,1,54,1,2,4,1210370,1,1,0
1,2,52,1,2,4,1210370,2,1,0
2,1,34,1,2,9,1210410,1,1,0
2,2,33,1,2,9,1210410,2,1,0
3,2,48,1,2,8,1210530,1,1,0
3,1,41,1,2,6,1210530,2,1,0
2,1,32,1,2,4,1210630,1,0,0
2,2,31,1,2,4,1210630,2,0,0
2,1,45,1,2,4,1210660,1,0,0
2,2,41,1,2,8,1210660,2,0,0
2,1,32,1,2,8,1210750,1,0,0
2,2,32,1,2,9,1210750,2,0,0
2,1,37,1,2,3,1210770,1,1,0
2,2,34,1,2,4,1210770,2,1,0
3,1,40,1,,7,1210800,1,0,0
3,2,39,1,,9,1210800,2,0,0
2,2,52,2,,4,1210840,1,0,0
2,1,46,1,2,,1210840,2,0,0
3,2,42,1,2,8,1210950,1,1,0
3,1,38,1,2,9,1210950,2,1,0
3,2,39,1,1,4,1211030,1,1,0
3,1,36,1,1,4,1211030,2,1,0
2,1,47,1,2,7,1211110,1,0,0
2,2,46,1,2,9,1211110,2,0,0
7,1,53,1,2,1,1211130,1,1,0
7,2,41,2,,1,1211130,2,1,0
4,1,37,2,,1,1211180,1,1,0
4,2,36,2,,4,1211180,2,1,0
2,1,47,1,1,4,1211240,1,1,0
2,2,47,1,1,9,1211240,2,1,0
3,1,37,2,,1,1211280,1,1,0
3,2,36,2,,9,1211280,2,1,0
4,1,37,1,2,8,1211540,1,0,0
4,2,31,2,,8,1211540,2,0,0
4,2,40,2,,8,1211730,1,0,0
4,1,39,1,2,3,1211730,2,0,0
2,2,52,1,2,7,1211760,1,0,0
2,1,48,1,2,4,1211760,2,0,0
4,1,41,1,2,4,1211850,1,1,0
4,2,36,2,,3,1211850,2,1,0
2,1,33,1,2,5,1211920,1,1,0
2,2,27,2,,9,1211920,2,1,0
2,2,54,2,,3,1211950,1,1,0
2,1,52,1,,4,1211950,2,1,0
2,1,49,1,1,4,1211980,1,1,0
2,2,36,1,1,4,1211980,2,1,0
2,1,46,1,2,4,1211990,1,0,0
2,2,45,1,2,9,1211990,2,0,0
3,1,33,1,2,4,1212040,1,1,0
3,2,29,2,,4,1212040,2,1,0
3,1,48,1,,9,1212060,1,0,0
3,2,42,2,,9,1212060,2,0,0
4,1,41,1,1,8,1212130,1,0,0
4,2,39,1,1,5,1212130,2,0,0
2,2,37,1,2,8,1212140,1,0,0
2,1,34,1,1,6,1212140,2,0,0
3,2,43,2,,1,1212190,1,0,0
3,1,40,1,1,4,1212190,2,0,0
2,1,35,1,,8,1212340,1,0,0
2,2,31,2,,8,1212340,2,0,0
2,1,52,1,1,9,1212350,1,1,0
2,2,47,1,1,8,1212350,2,1,0
3,1,48,2,,5,1212390,1,1,0
3,2,39,1,2,1,1212390,2,1,0
2,1,52,1,2,4,1212480,1,1,0
2,2,42,1,2,4,1212480,2,1,0
4,1,53,1,2,6,1212600,1,1,1
4,2,41,2,,4,1212600,2,1,1
3,1,37,1,2,4,1212610,1,1,0
3,2,36,1,,4,1212610,2,1,0
3,1,58,1,2,1,1212700,1,1,0
3,2,47,1,2,4,1212700,2,1,0
2,1,47,1,,9,1212740,1,1,0
2,2,47,1,,9,1212740,2,1,0
2,1,36,1,2,4,1212760,1,1,0
2,2,36,2,,4,1212760,2,1,0
2,2,48,2,,4,1212790,1,0,0
2,1,47,1,2,1,1212790,2,0,0
3,1,43,1,2,9,1212800,1,0,1
3,2,39,1,2,8,1212800,2,0,1
2,2,34,2,,8,1212840,1,0,0
2,1,33,2,,5,1212840,2,0,0
2,1,37,1,2,2,1212910,1,1,0
2,2,21,2,,1,1212910,2,1,0
2,1,46,1,1,4,1212950,1,1,0
2,2,42,1,1,9,1212950,2,1,0
3,1,37,1,2,8,1212960,1,1,0
3,2,35,1,2,8,1212960,2,1,0
3,2,34,2,,4,1212980,1,0,0
3,1,32,1,2,4,1212980,2,0,0
2,1,32,1,2,9,1213050,1,1,0
2,2,29,1,2,8,1213050,2,1,0
2,2,43,2,,7,1213080,1,0,0
2,1,28,1,2,4,1213080,2,0,0
2,1,39,1,,9,1213180,1,1,0
2,2,34,1,1,9,1213180,2,1,0
3,2,41,2,,1,1213570,1,0,0
3,1,35,2,,3,1213570,2,0,0
3,1,43,1,2,1,1213620,1,1,0
3,2,42,2,,4,1213620,2,1,0
2,1,33,1,1,7,1213670,1,0,0
2,2,29,1,1,8,1213670,2,0,0
2,1,51,1,2,8,1213780,1,1,0
2,2,50,1,2,8,1213780,2,1,0
2,1,50,1,2,4,1214050,1,1,0
2,2,48,1,2,1,1214050,2,1,0
2,1,45,1,2,3,1214060,1,1,0
2,2,43,1,2,5,1214060,2,1,0
2,1,43,2,,1,1214130,1,0,0
2,2,36,1,2,6,1214130,2,0,0
3,1,50,1,,9,1214180,1,1,0
3,2,44,1,2,9,1214180,2,1,0
1,1,58,2,,3,1214190,1,0,0
1,2,54,1,2,9,1214190,2,0,0
5,1,50,1,2,1,1214290,1,0,0
5,2,33,2,,1,1214290,2,0,0
2,1,42,1,2,4,1214330,1,0,0
2,2,35,1,2,9,1214330,2,0,0
3,1,30,1,2,5,1214440,1,1,0
3,2,28,2,,1,1214440,2,1,0
1,1,50,1,2,4,1214460,1,0,0
1,2,48,1,2,4,1214460,2,0,0
3,1,41,1,,9,1214530,1,0,0
3,2,40,1,,8,1214530,2,0,0
2,1,38,1,2,8,1214660,1,1,0
2,2,32,1,2,8,1214660,2,1,0
2,2,47,1,2,4,1214790,1,0,0
2,1,46,1,2,4,1214790,2,0,0
3,2,35,2,,1,1214890,1,1,0
3,1,33,2,,4,1214890,2,1,0
2,1,34,1,,4,1214970,1,0,0
2,2,33,1,2,7,1214970,2,0,0
2,2,31,1,2,8,1215230,1,0,0
2,1,31,1,2,4,1215230,2,0,0
2,1,41,1,2,1,1215240,1,1,0
2,2,30,2,,8,1215240,2,1,0
2,1,46,1,2,9,1215330,1,0,0
2,2,41,1,2,9,1215330,2,0,0
2,1,36,1,2,4,1215350,1,0,0
2,2,32,2,,9,1215350,2,0,0
3,1,49,1,,9,1215400,1,0,0
3,2,42,2,,8,1215400,2,0,0
2,2,45,2,,8,1215460,1,0,0
2,1,44,1,2,9,1215460,2,0,0
2,1,35,1,1,8,1215480,1,0,0
2,2,34,1,1,5,1215480,2,0,0
3,1,43,1,,9,1215720,1,0,1
3,2,41,1,2,6,1215720,2,0,1
4,1,48,1,2,4,1215760,1,1,0
4,2,45,1,2,1,1215760,2,1,0
1,1,50,1,2,4,1215890,1,1,0
1,2,49,1,2,8,1215890,2,1,0
2,1,36,1,,5,1215930,1,0,0
2,2,31,1,,4,1215930,2,0,0
1,1,48,2,,4,1216100,1,0,0
1,2,46,1,2,4,1216100,2,0,0
2,2,35,1,2,8,1216150,1,1,0
2,1,33,1,2,,1216150,2,1,0
4,2,39,2,,4,1216160,1,0,1
4,1,38,1,2,4,1216160,2,0,1
2,2,54,1,2,9,1216250,1,0,0
2,1,52,1,2,6,1216250,2,0,0
3,2,56,1,2,9,1216260,1,0,0
3,1,54,1,2,9,1216260,2,0,0
3,1,44,1,2,1,1216320,1,1,0
3,2,41,1,2,4,1216320,2,1,0
2,1,35,1,2,1,1216330,1,0,0
2,2,31,2,,3,1216330,2,0,0
2,1,37,1,2,4,1216380,1,1,0
2,2,32,1,2,6,1216380,2,1,0
2,1,47,1,2,9,1216510,1,0,0
2,2,47,1,2,9,1216510,2,0,0
2,1,44,1,2,8,1216610,1,1,0
2,2,42,2,,7,1216610,2,1,0
3,1,42,1,1,9,1216640,1,1,0
3,2,42,1,2,1,1216640,2,1,0
3,2,42,1,2,6,1216720,1,0,0
3,1,36,1,,7,1216720,2,0,0
3,1,42,1,2,9,1216730,1,0,0
3,2,36,2,,9,1216730,2,0,0
3,1,46,1,2,6,1216770,1,0,1
3,2,43,1,2,9,1216770,2,0,1
2,1,33,1,2,4,1217060,1,0,0
2,2,31,1,2,8,1217060,2,0,0
2,1,41,1,2,9,1217140,1,0,0
2,2,39,2,,4,1217140,2,0,0
2,1,47,1,2,4,1217280,1,0,0
2,2,44,1,2,8,1217280,2,0,0
2,1,46,1,2,9,1217420,1,1,0
2,2,42,1,2,5,1217420,2,1,0
4,1,44,1,2,8,1217430,1,0,0
4,2,41,1,2,8,1217430,2,0,0
3,2,41,1,2,9,1217560,1,0,0
3,1,41,1,,8,1217560,2,0,0
3,1,46,1,,9,1217570,1,1,0
3,2,44,2,,9,1217570,2,1,0
3,1,33,2,,1,1217600,1,0,0
3,2,27,2,,1,1217600,2,0,0
1,1,54,1,2,1,1217630,1,1,0
1,2,48,2,,1,1217630,2,1,0
3,2,44,2,,1,1217730,1,0,0
3,1,44,2,,6,1217730,2,0,0
3,1,49,1,2,4,1217740,1,0,0
3,2,46,2,,3,1217740,2,0,0
3,1,43,1,2,7,1217800,1,1,0
3,2,40,1,2,9,1217800,2,1,0
4,1,44,1,1,7,1217840,1,1,1
4,2,40,2,,6,1217840,2,1,1
3,1,44,1,2,4,1217860,1,1,0
3,2,43,1,2,3,1217860,2,1,0
3,1,34,1,2,5,1217960,1,0,0
3,2,30,1,2,8,1217960,2,0,0
2,1,44,1,2,9,1217990,1,0,0
2,2,38,1,2,9,1217990,2,0,0
2,1,43,1,2,8,1218060,1,0,0
2,2,38,1,2,6,1218060,2,0,0
2,2,44,1,1,9,1218140,1,1,0
2,1,42,1,1,8,1218140,2,1,0
3,1,41,1,2,5,1218250,1,1,0
3,2,39,1,2,4,1218250,2,1,0
2,1,50,1,2,9,1218310,1,0,0
2,2,47,1,2,9,1218310,2,0,0
2,1,43,1,2,4,1218410,1,0,0
2,2,40,1,2,5,1218410,2,0,0
2,1,43,1,2,4,1218480,1,1,1
2,2,41,2,,7,1218480,2,1,1
2,1,50,1,2,1,1218490,1,1,0
2,2,46,2,,1,1218490,2,1,0
2,1,44,1,2,4,1218510,1,0,0
2,2,44,1,2,1,1218510,2,0,0
1,1,52,1,2,7,1218550,1,1,0
1,2,48,1,2,8,1218550,2,1,0
2,1,47,1,2,4,1218630,1,0,0
2,2,45,1,2,6,1218630,2,0,0
3,2,34,1,2,8,1218680,1,1,0
3,1,31,1,2,8,1218680,2,1,0
3,1,42,1,2,1,1218780,1,1,0
3,2,28,2,,1,1218780,2,1,0
3,1,35,1,1,1,1218870,1,1,0
3,2,34,1,2,9,1218870,2,1,0
2,1,33,1,2,8,1218930,1,0,0
2,2,28,2,,5,1218930,2,0,0
3,1,49,1,2,9,1219130,1,0,1
3,2,45,2,,9,1219130,2,0,1
2,2,37,1,2,7,1219240,1,0,0
2,2,31,1,2,6,1219240,2,0,0
2,1,40,1,1,8,1219310,1,0,0
2,2,39,1,1,4,1219310,2,0,0
2,2,33,1,2,9,1219350,1,1,0
2,1,32,2,,4,1219350,2,1,0
2,1,54,1,,7,1219480,1,1,0
2,2,48,1,2,7,1219480,2,1,0
2,1,44,1,2,3,1219550,1,0,0
2,2,42,2,,4,1219550,2,0,0
3,1,35,1,2,1,1219700,1,0,0
3,2,34,1,2,1,1219700,2,0,0
2,1,43,2,,9,1219710,1,1,0
2,2,40,1,2,8,1219710,2,1,0
4,1,45,1,2,1,1219750,1,1,1
4,2,45,2,,1,1219750,2,1,1
2,1,47,1,2,3,1219800,1,0,0
2,2,38,1,2,6,1219800,2,0,0
3,1,38,1,2,4,1219950,1,1,0
3,2,31,2,,4,1219950,2,1,0
8,1,47,1,2,4,1219980,1,1,1
8,2,42,2,,3,1219980,2,1,1
3,1,47,1,2,4,1220010,1,0,0
3,2,35,1,2,4,1220010,2,0,0
2,2,47,1,2,4,1220050,1,0,0
2,1,45,2,,1,1220050,2,0,0
3,1,50,1,2,1,1220100,1,1,0
3,2,33,2,,4,1220100,2,1,0
2,1,43,1,1,4,1220150,1,1,0
2,2,42,1,1,4,1220150,2,1,0
1,2,55,2,,1,1220260,1,0,0
1,1,52,2,,1,1220260,2,0,0
2,1,55,2,,4,1220310,1,1,1
2,2,54,1,2,4,1220310,2,1,1
2,1,37,1,2,3,1220340,1,1,0
2,2,36,1,2,6,1220340,2,1,0
2,1,35,1,2,9,1220480,1,1,0
2,2,35,2,,9,1220480,2,1,0
2,2,54,1,,9,1220540,1,0,0
2,1,53,1,2,9,1220540,2,0,0
3,2,47,1,2,9,1220550,1,0,0
3,1,46,1,2,9,1220550,2,0,0
2,1,31,1,,4,1220620,1,1,0
2,2,27,2,,9,1220620,2,1,0
2,1,43,1,2,8,1220710,1,1,0
2,2,39,1,2,9,1220710,2,1,0
2,1,40,1,2,5,1220750,1,0,0
2,2,37,2,,5,1220750,2,0,0
2,2,31,1,1,9,1220820,1,0,0
2,1,30,1,1,5,1220820,2,0,0
3,1,52,1,2,9,1220860,1,0,0
3,2,48,1,2,9,1220860,2,0,0
2,1,35,2,,9,1220900,1,1,0
